ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13598597,JH429715,09/15/2024 11:41:00 AM,049XX S KEDZIE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,true,false,0821,008,14,63,04B,1155873,1871845,2024,12/21/2024 03:40:46 PM,41.804133114,-87.703859846,POINT (-87.703859846 41.804133114)
13598732,JH429638,09/15/2024 10:15:00 AM,001XX W 35TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0915,009,11,34,04B,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
13597760,JH427384,09/13/2024 04:17:00 PM,030XX W JACKSON BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,1124,011,28,27,04B,1156283,1898536,2024,12/21/2024 03:40:46 PM,41.877368111,-87.701636183,POINT (-87.701636183 41.877368111)
13595934,JH426400,09/12/2024 09:45:00 PM,008XX W 79TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS STOP,false,false,0621,006,17,71,04B,1172255,1852476,2024,12/21/2024 03:40:46 PM,41.750637386,-87.644347603,POINT (-87.644347603 41.750637386)
13591540,JH419583,09/07/2024 07:33:00 PM,039XX N SHERIDAN RD,0485,BATTERY,AGGRAVATED OF A CHILD,CTA TRAIN,false,false,1923,019,46,6,04B,1168891,1926517,2024,12/21/2024 03:40:46 PM,41.953885576,-87.65453007,POINT (-87.65453007 41.953885576)
13591300,JH421240,09/07/2024 04:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS STOP,false,false,0312,003,20,69,04B,1180005,1863280,2024,12/21/2024 03:40:46 PM,41.780110888,-87.615617777,POINT (-87.615617777 41.780110888)
13589577,JH419028,09/07/2024 11:55:00 AM,103XX S MICHIGAN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,0512,005,9,49,04B,1178964,1836624,2024,12/21/2024 03:40:46 PM,41.706987456,-87.620244029,POINT (-87.620244029 41.706987456)
13589115,JH418581,09/07/2024 12:11:00 AM,039XX W ROOSEVELT RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS,false,false,1132,011,24,29,04B,1149986,1894412,2024,12/21/2024 03:40:46 PM,41.866176234,-87.724864529,POINT (-87.724864529 41.866176234)
13589141,JH418525,09/06/2024 09:00:00 PM,046XX W MONTROSE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,1722,017,39,16,04B,1144882,1928851,2024,12/21/2024 03:40:46 PM,41.960778173,-87.742731337,POINT (-87.742731337 41.960778173)
13588049,JH417229,09/05/2024 07:40:00 PM,012XX N MILWAUKEE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,1424,014,1,24,04B,1165690,1908157,2024,12/21/2024 03:40:46 PM,41.903573672,-87.666821917,POINT (-87.666821917 41.903573672)
13587948,JH416927,09/05/2024 04:06:00 PM,011XX S CANAL ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS,false,false,0124,001,28,28,04B,1173310,1895266,2024,12/21/2024 03:40:46 PM,41.868034106,-87.639215155,POINT (-87.639215155 41.868034106)
13583960,JH412219,09/02/2024 01:10:00 PM,011XX W WILSON AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,1913,019,46,3,04B,1167916,1930703,2024,12/21/2024 03:40:46 PM,41.965393249,-87.657992984,POINT (-87.657992984 41.965393249)
13584517,JH412901,09/01/2024 08:30:00 PM,008XX W CERMAK RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,1235,012,25,31,04B,1171260,1889640,2024,12/21/2024 03:40:46 PM,41.852641163,-87.646906167,POINT (-87.646906167 41.852641163)
13575432,JH401069,08/25/2024 03:48:00 AM,002XX W GARFIELD BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,0935,009,20,37,04B,1175647,1868500,2024,12/21/2024 03:40:46 PM,41.794533814,-87.631438536,POINT (-87.631438536 41.794533814)
13573152,JH399256,08/22/2024 03:45:00 AM,001XX W 35TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0211,002,11,35,04B,1176011,1881780,2024,12/21/2024 03:40:46 PM,41.830967178,-87.629705039,POINT (-87.629705039 41.830967178)
13571460,JH397156,08/21/2024 07:00:00 PM,020XX W LAKE ST,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,1223,012,27,28,04B,1162876,1901352,2024,12/21/2024 03:40:46 PM,41.884959747,-87.677349467,POINT (-87.677349467 41.884959747)
