ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11937202,JC566061,12/31/2019 12:55:00 AM,011XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,4,32,03,1176517,1895340,2019,01/07/2020 06:57:13 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
11937217,JC566037,12/31/2019 12:10:00 AM,0000X E ROOSEVELT RD,0460,BATTERY,SIMPLE,CTA STATION,false,false,0123,001,4,32,08B,1176838,1895074,2019,01/07/2020 06:57:13 PM,41.867428235,-87.626269143,"(41.867428235, -87.626269143)"
11937200,JC566015,12/30/2019 11:15:00 PM,011XX S STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0123,001,4,32,08B,1176517,1895340,2019,01/06/2020 04:32:49 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
11937077,JC565865,12/30/2019 08:40:00 PM,009XX W BELMONT AVE,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1933,019,44,6,08B,1169269,1921430,2019,01/06/2020 04:32:49 PM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
11937027,JC565822,12/30/2019 07:53:00 PM,083XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,false,false,0412,004,8,45,14,1188253,1850180,2019,01/06/2020 04:32:49 PM,41.743970443,-87.585797123,"(41.743970443, -87.585797123)"
11936852,JC565815,12/30/2019 07:45:00 PM,036XX N PULASKI RD,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,1732,017,45,16,06,1149085,1923737,2019,01/06/2020 04:32:49 PM,41.946664432,-87.727411759,"(41.946664432, -87.727411759)"
11936835,JC565754,12/30/2019 07:10:00 PM,005XX S MICHIGAN AVE,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,0123,001,42,32,06,1177363,1897985,2019,01/06/2020 04:32:49 PM,41.87540431,-87.62425353,"(41.87540431, -87.62425353)"
11936882,JC565800,12/30/2019 06:30:00 PM,005XX S KEDZIE AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1134,011,24,27,06,1155124,1897322,2019,01/06/2020 04:32:49 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
11936989,JC565801,12/30/2019 06:20:00 PM,055XX S RACINE AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0713,007,16,67,06,1169264,1868049,2019,01/06/2020 04:32:49 PM,41.793436846,-87.654857841,"(41.793436846, -87.654857841)"
11937831,JC565906,12/30/2019 05:40:00 PM,007XX S CICERO AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1533,015,29,25,06,1144508,1896325,2019,01/06/2020 04:32:49 PM,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
11936733,JC565504,12/30/2019 03:45:00 PM,036XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,1133,011,24,29,14,1152475,1894470,2019,01/06/2020 04:32:49 PM,41.866286618,-87.715725607,"(41.866286618, -87.715725607)"
11936977,JC565555,12/30/2019 01:50:00 PM,015XX S HOMAN AVE,0810,THEFT,OVER $500,CTA BUS,false,false,1021,010,24,29,06,1153953,1892152,2019,01/06/2020 04:32:49 PM,41.859896461,-87.710361454,"(41.859896461, -87.710361454)"
11937465,JC566450,12/30/2019 01:00:00 PM,0000X W 87TH ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0632,006,21,44,06,1177779,1847295,2019,01/06/2020 04:32:49 PM,41.736296927,-87.624261603,"(41.736296927, -87.624261603)"
11937270,JC565329,12/30/2019 12:30:00 PM,015XX W DIVISION ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,1424,014,2,24,08B,1165676,1908077,2019,01/06/2020 04:32:49 PM,41.903354445,-87.666875625,"(41.903354445, -87.666875625)"
11936457,JC565247,12/30/2019 11:49:00 AM,001XX W CERMAK RD,0560,ASSAULT,SIMPLE,CTA STATION,false,false,0914,009,25,34,08A,1175616,1889758,2019,01/06/2020 04:32:49 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
11941183,JD103636,12/30/2019 11:37:00 AM,001XX N STATE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,false,false,0111,001,42,32,17,1176345,1901114,2019,01/08/2020 03:45:22 PM,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
11936326,JC565063,12/30/2019 10:07:00 AM,001XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,true,false,0122,001,42,32,11,1175334,1901735,2019,01/06/2020 04:32:49 PM,41.885740288,-87.631590568,"(41.885740288, -87.631590568)"
11936600,JC565383,12/30/2019 09:00:00 AM,055XX S HALSTED ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0712,007,20,68,06,1171913,1868122,2019,01/06/2020 04:32:49 PM,41.793579386,-87.645142068,"(41.793579386, -87.645142068)"
11940047,JD102372,12/30/2019 08:00:00 AM,077XX N HASKINS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,false,false,2422,024,49,1,14,1163173,1951318,2019,01/08/2020 03:45:22 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)"
11936141,JC564798,12/30/2019 12:44:00 AM,015XX N DAMEN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1424,014,1,24,11,1162780,1910519,2019,01/06/2020 04:32:49 PM,41.910116718,-87.677444645,"(41.910116718, -87.677444645)"
11936178,JC564802,12/30/2019 12:40:00 AM,005XX S PULASKI RD,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA STATION,false,false,1132,011,24,26,03,1149812,1897228,2019,01/06/2020 04:32:49 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
11936758,JC565449,12/30/2019 12:20:00 AM,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0111,001,42,32,06,1176147,1900823,2019,01/06/2020 04:32:49 PM,41.883219427,-87.6286326,"(41.883219427, -87.6286326)"
11936161,JC564767,12/29/2019 11:40:00 PM,001XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,0111,001,42,32,03,1176330,1901649,2019,01/05/2020 03:40:59 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
11936051,JC564760,12/29/2019 11:30:00 PM,018XX E 67TH ST,2027,NARCOTICS,POSS: CRACK,CTA BUS STOP,true,false,0331,003,5,42,18,1189439,1860913,2019,01/05/2020 03:40:59 PM,41.773394376,-87.581107701,"(41.773394376, -87.581107701)"
11936171,JC564758,12/29/2019 11:20:00 PM,008XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,1832,018,2,8,03,1176223,1905805,2019,01/05/2020 03:40:59 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
11936204,JC564883,12/29/2019 10:00:00 PM,098XX S STATE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,false,false,0511,005,21,49,14,1178256,1840091,2019,01/05/2020 03:40:59 PM,41.716517432,-87.622731926,"(41.716517432, -87.622731926)"
11936057,JC564746,12/29/2019 09:30:00 PM,010XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1225,012,28,28,03,1160538,1895458,2019,01/05/2020 03:40:59 PM,41.868834791,-87.686098192,"(41.868834791, -87.686098192)"
11936101,JC564657,12/29/2019 09:20:00 PM,058XX N CUMBERLAND AVE,0820,THEFT,$500 AND UNDER,CTA STATION,false,false,1614,016,41,76,06,1119306,1937378,2019,01/05/2020 03:40:59 PM,41.984622486,-87.836582104,"(41.984622486, -87.836582104)"
11937227,JC565304,12/29/2019 09:00:00 PM,077XX N HASKINS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,false,false,2422,024,49,1,14,1163173,1951318,2019,01/05/2020 03:40:59 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)"
11936104,JC564782,12/29/2019 09:00:00 PM,004XX S CLINTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0121,001,25,28,03,1172799,1898209,2019,01/05/2020 03:40:59 PM,41.876121224,-87.641003973,"(41.876121224, -87.641003973)"
11936056,JC564640,12/29/2019 09:00:00 PM,002XX W GARFIELD BLVD,0330,ROBBERY,AGGRAVATED,CTA PLATFORM,false,false,0935,009,3,37,03,1175647,1868500,2019,01/05/2020 03:40:59 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)"
11946828,JC564618,12/29/2019 08:35:00 PM,002XX W 63RD ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA TRAIN,false,false,0711,007,20,68,03,1175827,1863196,2019,01/15/2020 03:40:41 PM,41.779975054,-87.630937377,"(41.779975054, -87.630937377)"
11935857,JC564529,12/29/2019 07:15:00 PM,004XX S RACINE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA TRAIN,false,false,1231,012,28,28,04B,1168451,1897951,2019,01/05/2020 03:40:59 PM,41.875508384,-87.656975687,"(41.875508384, -87.656975687)"
11935893,JC564553,12/29/2019 07:00:00 PM,001XX W 33RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0915,009,11,34,03,1175704,1883105,2019,01/05/2020 03:40:59 PM,41.834609981,-87.630791672,"(41.834609981, -87.630791672)"
11935896,JC564506,12/29/2019 06:40:00 PM,011XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,true,false,0123,001,4,32,03,1176517,1895340,2019,02/09/2020 03:40:33 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
11935751,JC564252,12/29/2019 02:35:00 PM,011XX S STATE ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,0123,001,4,32,08B,1176517,1895340,2019,01/05/2020 03:40:59 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
11936927,JC564673,12/29/2019 10:10:00 AM,003XX N CENTRAL AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1512,015,29,25,06,1138977,1901868,2019,01/05/2020 03:40:59 PM,41.886843497,-87.765098817,"(41.886843497, -87.765098817)"
11935419,JC563890,12/29/2019 08:00:00 AM,100XX W OHARE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,true,false,1651,016,41,76,14,1100658,1934241,2019,01/12/2020 03:39:27 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
11937248,JC566116,12/29/2019 08:00:00 AM,098XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,false,false,0511,005,9,49,14,1178253,1840150,2019,01/05/2020 03:40:59 PM,41.716679404,-87.62274113,"(41.716679404, -87.62274113)"
11935505,JC563866,12/29/2019 06:40:00 AM,001XX W 35TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,false,true,0915,009,11,34,08B,1175739,1881773,2019,01/05/2020 03:40:59 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
11935360,JC563839,12/29/2019 05:05:00 AM,012XX N CLARK ST,0460,BATTERY,SIMPLE,CTA STATION,false,false,1821,018,2,8,08B,1175314,1908524,2019,01/05/2020 03:40:59 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
11944304,JD107166,12/29/2019 03:45:00 AM,075XX N PAULINA ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,2422,024,49,1,06,1163690,1950016,2019,01/10/2020 03:39:54 PM,42.018479046,-87.672983431,"(42.018479046, -87.672983431)"
11935366,JC563804,12/29/2019 03:20:00 AM,006XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,4,32,03,1176464,1897251,2019,01/05/2020 03:40:59 PM,41.873410503,-87.62757643,"(41.873410503, -87.62757643)"
11935305,JC563761,12/29/2019 02:28:00 AM,011XX N CLARK ST,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,1824,018,2,8,08B,1175322,1908283,2019,02/01/2020 03:40:37 PM,41.903708614,-87.631437924,"(41.903708614, -87.631437924)"
11935243,JC563640,12/28/2019 10:30:00 PM,0000X W 87TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,false,false,0634,006,21,44,03,1177549,1847286,2019,01/04/2020 03:40:55 PM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
11938256,JC566294,12/28/2019 10:00:00 PM,0000X W CTA OHARE PLATFORM ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1654,016,41,76,06,1100955,1934905,2019,01/04/2020 03:40:55 PM,41.978108446,-87.904122758,"(41.978108446, -87.904122758)"
11935110,JC563532,12/28/2019 08:25:00 PM,005XX S PULASKI RD,0810,THEFT,OVER $500,CTA TRAIN,false,false,1132,011,24,26,06,1149812,1897228,2019,01/04/2020 03:40:55 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
11935078,JC563480,12/28/2019 08:15:00 PM,007XX S STATE ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0123,001,4,32,08B,1176470,1897063,2019,01/04/2020 03:40:55 PM,41.872894484,-87.627560076,"(41.872894484, -87.627560076)"
11935097,JC563498,12/28/2019 08:15:00 PM,001XX W 33RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,false,false,0915,009,11,34,03,1175704,1883105,2019,01/04/2020 03:40:55 PM,41.834609981,-87.630791672,"(41.834609981, -87.630791672)"
11935135,JC563514,12/28/2019 07:45:00 PM,001XX W 35TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA PLATFORM,false,false,0915,009,11,34,03,1175739,1881773,2019,01/04/2020 03:40:55 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
11934997,JC563422,12/28/2019 05:30:00 PM,002XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA PLATFORM,false,false,0111,001,42,32,11,1176327,1901797,2019,01/04/2020 03:40:55 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
11934996,JC563421,12/28/2019 05:30:00 PM,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,0111,001,42,32,06,1176327,1901797,2019,01/04/2020 03:40:55 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
11934928,JC563327,12/28/2019 05:10:00 PM,079XX S LAFAYETTE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA PLATFORM,true,false,0623,006,17,44,18,1177312,1852570,2019,01/04/2020 03:40:55 PM,41.750782715,-87.625813624,"(41.750782715, -87.625813624)"
11935053,JC563273,12/28/2019 04:45:00 PM,0000X E ROOSEVELT RD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CTA TRAIN,false,false,0123,001,4,32,04A,1176818,1895074,2019,01/04/2020 03:40:55 PM,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
11935233,JC563536,12/28/2019 04:05:00 PM,039XX N SHERIDAN RD,0460,BATTERY,SIMPLE,CTA STATION,false,false,1923,019,46,6,08B,1168891,1926517,2019,01/04/2020 03:40:55 PM,41.953885576,-87.65453007,"(41.953885576, -87.65453007)"
11939441,JD101548,12/28/2019 01:45:00 PM,096XX S VINCENNES AVE,0810,THEFT,OVER $500,CTA BUS,false,false,2213,022,21,73,06,1170391,1840913,2019,01/05/2020 03:40:05 PM,41.718947644,-87.651513846,"(41.718947644, -87.651513846)"
11934659,JC562991,12/28/2019 12:43:00 PM,0000X W 69TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS STOP,true,false,0731,007,6,69,14,1177279,1859276,2019,01/04/2020 03:40:55 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
11937411,JC562839,12/28/2019 10:16:00 AM,005XX S KEDZIE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CTA TRAIN,false,false,1134,011,24,27,04B,1155124,1897322,2019,01/04/2020 03:40:55 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
11939377,JC562841,12/28/2019 09:30:00 AM,0000X W CTA OHARE PLATFORM ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1654,016,41,76,06,1100955,1934905,2019,01/05/2020 03:40:05 PM,41.978108446,-87.904122758,"(41.978108446, -87.904122758)"
11934840,JC563263,12/28/2019 09:00:00 AM,077XX N HASKINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA GARAGE / OTHER PROPERTY,false,false,2422,024,49,1,14,1163173,1951318,2019,01/04/2020 03:40:55 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)"
11934673,JC563024,12/28/2019 06:00:00 AM,077XX N HASKINS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,false,false,2422,024,49,1,14,1163173,1951318,2019,01/04/2020 03:40:55 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)"
11934751,JC562706,12/28/2019 05:35:00 AM,002XX W 63RD ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,false,false,0711,007,20,68,08A,1175827,1863196,2019,01/04/2020 03:40:55 PM,41.779975054,-87.630937377,"(41.779975054, -87.630937377)"
11934401,JC562601,12/28/2019 01:14:00 AM,005XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,false,false,1834,018,42,8,03,1176278,1903807,2019,01/04/2020 03:40:55 PM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)"
11934356,JC562468,12/27/2019 09:03:00 PM,001XX W LAKE ST,0810,THEFT,OVER $500,CTA PLATFORM,false,false,0122,001,42,32,06,1175301,1901735,2019,01/03/2020 05:36:20 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
11934246,JC562397,12/27/2019 07:50:00 PM,002XX W GARFIELD BLVD,0870,THEFT,POCKET-PICKING,CTA STATION,false,false,0935,009,3,37,06,1175647,1868500,2019,01/03/2020 05:36:20 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)"
11937504,JC566517,12/27/2019 07:00:00 PM,012XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0131,001,3,33,06,1176526,1894914,2019,01/03/2020 05:36:20 PM,41.866996231,-87.62741936,"(41.866996231, -87.62741936)"
11934007,JC562248,12/27/2019 06:25:00 PM,007XX S CICERO AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1533,015,29,25,06,1144508,1896325,2019,01/03/2020 05:36:20 PM,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
11934053,JC562305,12/27/2019 05:01:00 PM,010XX W 95TH ST,0810,THEFT,OVER $500,CTA BUS,false,false,2223,022,21,73,06,1170648,1841798,2019,01/14/2020 03:40:04 PM,41.721370626,-87.650546833,"(41.721370626, -87.650546833)"
11933928,JC562079,12/27/2019 03:38:00 PM,0000X E 109TH ST,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,false,0513,005,9,49,06,1178760,1832712,2019,01/03/2020 05:36:20 PM,41.696257018,-87.621109543,"(41.696257018, -87.621109543)"
11934294,JC562556,12/27/2019 02:30:00 PM,075XX N PAULINA ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,2422,024,49,1,06,1163690,1950023,2019,01/03/2020 05:36:20 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
11934085,JC561975,12/27/2019 02:02:00 PM,005XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,1834,018,42,8,03,1176278,1903807,2019,01/08/2020 03:45:22 PM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)"
12111727,JD303456,12/27/2019 01:10:00 PM,001XX W 35TH ST,0810,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,0915,009,11,34,06,,,2019,07/21/2020 03:43:27 PM,,,
11934456,JC561806,12/27/2019 12:03:00 PM,014XX W GARFIELD BLVD,0810,THEFT,OVER $500,CTA BUS,false,false,0934,009,20,61,06,1167851,1868280,2019,01/03/2020 05:36:20 PM,41.794101222,-87.660032554,"(41.794101222, -87.660032554)"
11933696,JC561572,12/27/2019 09:05:00 AM,034XX W 16TH ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1021,010,24,29,06,1153880,1891832,2019,01/03/2020 05:36:20 PM,41.859019798,-87.710637937,"(41.859019798, -87.710637937)"
11933646,JC561626,12/27/2019 09:00:00 AM,004XX S HALSTED ST,0460,BATTERY,SIMPLE,CTA TRAIN,true,false,1232,012,25,28,08B,1171119,1898086,2019,01/03/2020 05:36:20 PM,41.875820724,-87.647175913,"(41.875820724, -87.647175913)"
11933480,JC561487,12/27/2019 03:31:00 AM,0000X E GARFIELD BLVD,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0225,002,3,40,06,1177321,1868553,2019,01/03/2020 05:36:20 PM,41.794641582,-87.62529846,"(41.794641582, -87.62529846)"
11933401,JC561392,12/26/2019 11:55:00 PM,015XX W GARFIELD BLVD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,0713,007,16,67,14,1167195,1868125,2019,01/02/2020 03:42:13 PM,41.793689957,-87.662442511,"(41.793689957, -87.662442511)"
11934111,JC561665,12/26/2019 11:00:00 PM,012XX N MILWAUKEE AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1433,014,2,24,06,1165614,1908221,2019,01/02/2020 03:42:13 PM,41.903750913,-87.667099256,"(41.903750913, -87.667099256)"
11933334,JC561377,12/26/2019 10:20:00 PM,022XX W 69TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS STOP,false,false,0832,008,17,66,14,1162497,1858862,2019,01/02/2020 03:42:13 PM,41.768370357,-87.679927895,"(41.768370357, -87.679927895)"
11933349,JC561347,12/26/2019 10:10:00 PM,027XX N CENTRAL AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,2514,025,30,19,14,1138564,1917857,2019,01/02/2020 03:42:13 PM,41.930726686,-87.766227283,"(41.930726686, -87.766227283)"
11933190,JC561218,12/26/2019 07:25:00 PM,007XX S CICERO AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1533,015,29,25,06,1144508,1896325,2019,01/02/2020 03:42:13 PM,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
11933080,JC561098,12/26/2019 05:30:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1832,018,2,8,11,1176223,1905805,2019,01/02/2020 03:42:13 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
11933009,JC561003,12/26/2019 04:35:00 PM,008XX N STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,true,false,1832,018,2,8,24,1176223,1905805,2019,01/02/2020 03:42:13 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
11944819,JD107547,12/26/2019 03:00:00 PM,008XX N MILWAUKEE AVE,0810,THEFT,OVER $500,CTA TRAIN,false,false,1213,012,27,24,06,1168732,1905582,2019,01/10/2020 03:39:54 PM,41.896442307,-87.655722728,"(41.896442307, -87.655722728)"
11932846,JC560796,12/26/2019 01:50:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,true,false,0123,001,4,32,11,1176452,1897617,2019,01/02/2020 03:42:13 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)"
11932875,JC560799,12/26/2019 01:50:00 PM,047XX W LAKE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,1113,011,28,25,06,1144619,1901792,2019,01/02/2020 03:42:13 PM,41.886530554,-87.74438154,"(41.886530554, -87.74438154)"
11960591,JC560658,12/26/2019 11:30:00 AM,0000X W 87TH ST,2015,NARCOTICS,MANUFACTURE / DELIVER - HALLUCINOGEN,CTA PLATFORM,true,false,0634,006,21,44,18,1177549,1847286,2019,10/17/2020 03:39:48 PM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
