ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13323887,JG560152,12/30/2023 05:55:00 PM,027XX N MONTCLARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CTA BUS,false,false,2512,025,29,18,26,1128284,1917410,2023,12/21/2024 03:40:46 PM,41.929680433,-87.804014951,"(41.929680433, -87.804014951)"
13325150,JH100343,12/30/2023 12:00:00 PM,059XX S WENTWORTH AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA PLATFORM,false,false,0232,002,20,68,04B,1175980,1865676,2023,12/21/2024 03:40:46 PM,41.786777004,-87.630302122,"(41.786777004, -87.630302122)"
13323439,JG559647,12/30/2023 11:13:00 AM,019XX N WESTERN AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,true,false,1434,014,1,22,08B,1160062,1912639,2023,12/21/2024 03:40:46 PM,41.915990756,-87.687370839,"(41.915990756, -87.687370839)"
13323241,JG559551,12/30/2023 09:15:00 AM,015XX N CLYBOURN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,true,false,1822,018,2,8,24,1170470,1910783,2023,12/21/2024 03:40:46 PM,41.910676312,-87.649187069,"(41.910676312, -87.649187069)"
13323277,JG559437,12/30/2023 06:30:00 AM,015XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,1822,018,2,8,14,1170724,1910657,2023,12/21/2024 03:40:46 PM,41.910324997,-87.64825767,"(41.910324997, -87.64825767)"
13323279,JG559477,12/30/2023 04:45:00 AM,011XX S STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,0123,001,4,32,03,1176517,1895340,2023,12/21/2024 03:40:46 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
13322620,JG558889,12/29/2023 05:13:00 PM,008XX W 79TH ST,0560,ASSAULT,SIMPLE,CTA BUS,false,false,0621,006,17,71,08A,1172232,1852475,2023,12/21/2024 03:40:46 PM,41.750635147,-87.644431915,"(41.750635147, -87.644431915)"
13323779,JG558830,12/29/2023 04:36:00 PM,083XX S HALSTED ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,0613,006,17,71,04B,1172423,1849658,2023,12/21/2024 03:40:46 PM,41.742900733,-87.643814722,"(41.742900733, -87.643814722)"
13322617,JG558976,12/29/2023 04:15:00 PM,004XX S LA SALLE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,0122,001,34,32,06,1175316,1898354,2023,12/21/2024 03:40:46 PM,41.876463028,-87.631758163,"(41.876463028, -87.631758163)"
13322782,JG559033,12/29/2023 12:00:00 PM,055XX S WENTWORTH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA TRAIN,false,false,0225,002,20,68,11,1175904,1868322,2023,12/21/2024 03:40:46 PM,41.794039603,-87.630501466,"(41.794039603, -87.630501466)"
13322066,JG558138,12/29/2023 02:15:00 AM,0000X W 69TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,CTA PLATFORM,false,false,0731,007,6,69,02,1177279,1859276,2023,12/21/2024 03:40:46 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
13324046,JG558056,12/28/2023 11:30:00 PM,0000X W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,false,true,0113,001,4,32,08B,1176222,1898524,2023,12/21/2024 03:40:46 PM,41.876909148,-87.628426538,"(41.876909148, -87.628426538)"
13321970,JG558049,12/28/2023 10:51:00 PM,001XX N STATE ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",CTA PLATFORM,true,false,0111,001,42,32,08A,1176330,1901649,2023,12/21/2024 03:40:46 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
13322821,JG557984,12/28/2023 09:40:00 PM,047XX N PULASKI RD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,1722,017,39,14,14,1148865,1931490,2023,12/21/2024 03:40:46 PM,41.967943513,-87.728019121,"(41.967943513, -87.728019121)"
13321947,JG558002,12/28/2023 09:11:00 PM,002XX N LA SALLE ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA STATION,false,false,0122,001,42,32,04A,1175098,1901792,2023,12/21/2024 03:40:46 PM,41.885901992,-87.632455489,"(41.885901992, -87.632455489)"
13321963,JG558031,12/28/2023 07:30:00 PM,0000X N DEARBORN ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA TRAIN,false,false,0112,001,34,32,11,1175937,1900516,2023,12/21/2024 03:40:46 PM,41.882381731,-87.629412971,"(41.882381731, -87.629412971)"
13321384,JG557368,12/28/2023 01:07:00 PM,002XX W 47TH ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,CTA PLATFORM,true,false,0925,009,20,37,18,1175476,1873816,2023,12/21/2024 03:40:46 PM,41.809125265,-87.631906508,"(41.809125265, -87.631906508)"
13321322,JG557311,12/28/2023 12:30:00 PM,001XX N HOMAN BLVD,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,1123,011,28,27,06,1153700,1900550,2023,12/21/2024 03:40:46 PM,41.882946512,-87.711066678,"(41.882946512, -87.711066678)"
13321285,JG557205,12/28/2023 11:11:00 AM,031XX N PULASKI RD,0460,BATTERY,SIMPLE,CTA BUS,false,false,2523,025,31,21,08B,1149175,1920677,2023,12/21/2024 03:40:46 PM,41.938265795,-87.727160482,"(41.938265795, -87.727160482)"
13321150,JG556975,12/28/2023 07:19:00 AM,011XX W WILSON AVE,0337,ROBBERY,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,1913,019,46,3,03,1167916,1930703,2023,12/21/2024 03:40:46 PM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
13321080,JG556960,12/28/2023 05:00:00 AM,0000X S STATE ST,0330,ROBBERY,AGGRAVATED,CTA TRAIN,false,false,0112,001,34,32,03,1176390,1900219,2023,12/21/2024 03:40:46 PM,41.881556538,-87.627758535,"(41.881556538, -87.627758535)"
13321044,JG556875,12/28/2023 01:42:00 AM,001XX S DEARBORN ST,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,0112,001,34,32,08B,1175956,1899771,2023,12/21/2024 03:40:46 PM,41.88033698,-87.629365643,"(41.88033698, -87.629365643)"
13320929,JG556835,12/27/2023 11:42:00 PM,001XX N STATE ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA TRAIN,true,false,0111,001,42,32,15,1176330,1901649,2023,12/21/2024 03:40:46 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
13704219,JH557426,12/27/2023 07:40:00 PM,055XX N HARLEM AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,1612,016,41,10,03,,,2023,12/28/2024 03:40:57 PM,,,
13320803,JG556531,12/27/2023 05:15:00 PM,027XX N MILWAUKEE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,false,false,1412,014,35,22,03,1153416,1918297,2023,12/21/2024 03:40:46 PM,41.931651542,-87.711637223,"(41.931651542, -87.711637223)"
13320584,JG556482,12/27/2023 04:27:00 PM,001XX W LAKE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA STATION,true,false,0122,001,42,32,18,1175301,1901735,2023,12/21/2024 03:40:46 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
13320314,JG556078,12/27/2023 11:31:00 AM,004XX S CLINTON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA TRAIN,true,false,0121,001,34,28,18,1172799,1898209,2023,12/21/2024 03:40:46 PM,41.876121224,-87.641003973,"(41.876121224, -87.641003973)"
13321158,JG557054,12/27/2023 09:00:00 AM,062XX S STONY ISLAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,0314,003,5,42,14,1187938,1864159,2023,12/21/2024 03:40:46 PM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
13320121,JG555900,12/27/2023 08:07:00 AM,0000X E ROOSEVELT RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,CTA TRAIN,true,false,0123,001,4,32,24,1176818,1895074,2023,12/21/2024 03:40:46 PM,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
13333930,JH110469,12/27/2023 12:15:00 AM,005XX S KEDZIE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,1134,011,24,27,03,1155124,1897322,2023,12/21/2024 03:40:46 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
13319914,JG555591,12/26/2023 09:22:00 PM,046XX N WESTERN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA STATION,true,false,1911,019,47,4,04A,1159528,1930899,2023,12/21/2024 03:40:46 PM,41.966108362,-87.688828331,"(41.966108362, -87.688828331)"
13319820,JG555569,12/26/2023 07:53:00 PM,009XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA STATION,true,false,1214,012,27,28,11,1169909,1901639,2023,12/21/2024 03:40:46 PM,41.885596865,-87.651514924,"(41.885596865, -87.651514924)"
13319887,JG555503,12/26/2023 07:44:00 PM,009XX W SHERIDAN RD,0460,BATTERY,SIMPLE,CTA BUS,false,false,1923,019,46,6,08B,1169011,1926079,2023,12/21/2024 03:40:46 PM,41.952681078,-87.6541017,"(41.952681078, -87.6541017)"
13319795,JG555499,12/26/2023 07:42:00 PM,036XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA BUS STOP,true,false,1112,011,27,23,18,1151769,1905091,2023,12/21/2024 03:40:46 PM,41.895445687,-87.718037872,"(41.895445687, -87.718037872)"
13319832,JG555546,12/26/2023 07:21:00 PM,001XX N STATE ST,0557,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,true,false,0111,001,42,32,04A,1176330,1901649,2023,12/21/2024 03:40:46 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
13319842,JG555454,12/26/2023 07:06:00 PM,006XX S STATE ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,CTA PLATFORM,true,false,0123,001,4,32,24,1176452,1897617,2023,12/21/2024 03:40:46 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)"
13319712,JG555415,12/26/2023 06:24:00 PM,0000X E 79TH ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0623,006,6,44,08B,1177763,1852641,2023,12/21/2024 03:40:46 PM,41.750967358,-87.624158809,"(41.750967358, -87.624158809)"
13319576,JG555249,12/26/2023 03:55:00 PM,046XX W MONTROSE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,1722,017,39,16,03,1144882,1928851,2023,12/21/2024 03:40:46 PM,41.960778173,-87.742731337,"(41.960778173, -87.742731337)"
13319759,JG555436,12/26/2023 02:30:00 PM,0000X W ROOSEVELT RD,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,4,32,03,1176218,1895058,2023,12/21/2024 03:40:46 PM,41.867398321,-87.628545716,"(41.867398321, -87.628545716)"
13319452,JG555110,12/26/2023 01:30:00 PM,079XX S LAFAYETTE AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,CTA BUS STOP,true,false,0623,006,17,44,18,1177312,1852555,2023,12/21/2024 03:40:46 PM,41.750741553,-87.625814076,"(41.750741553, -87.625814076)"
13322605,JG558639,12/26/2023 09:00:00 AM,016XX W 95TH ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,2213,022,19,73,06,1166969,1841705,2023,12/21/2024 03:40:46 PM,41.7211947,-87.664024973,"(41.7211947, -87.664024973)"
13319105,JG554634,12/26/2023 05:10:00 AM,0000X W 87TH ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,0634,006,21,44,08B,1177549,1847286,2023,12/21/2024 03:40:46 PM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
13318704,JG554217,12/25/2023 03:01:00 PM,005XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1132,011,24,26,08B,1149812,1897228,2023,12/21/2024 03:40:46 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
13318684,JG554155,12/25/2023 01:20:00 PM,008XX N STATE ST,0460,BATTERY,SIMPLE,CTA STATION,true,false,1832,018,42,8,08B,1176223,1905805,2023,12/21/2024 03:40:46 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
13318350,JG553756,12/24/2023 07:00:00 PM,011XX S STATE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,0123,001,4,32,04B,1176517,1895340,2023,12/21/2024 03:40:46 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
13321564,JG553542,12/24/2023 06:06:00 PM,056XX W CORCORAN PL,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,false,false,1512,015,29,25,08A,1138861,1902003,2023,12/21/2024 03:40:46 PM,41.887216061,-87.765521526,"(41.887216061, -87.765521526)"
13317988,JG553391,12/24/2023 03:15:00 PM,054XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,CTA BUS,false,false,1624,016,38,15,08A,1139472,1926065,2023,12/21/2024 03:40:46 PM,41.953233728,-87.762689734,"(41.953233728, -87.762689734)"
13318104,JG553374,12/24/2023 02:50:00 PM,098XX S STATE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,0511,005,9,49,14,1178256,1840091,2023,12/21/2024 03:40:46 PM,41.716517432,-87.622731926,"(41.716517432, -87.622731926)"
13317810,JG553200,12/24/2023 11:29:00 AM,004XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,false,false,1225,012,27,28,14,1163135,1897829,2023,12/21/2024 03:40:46 PM,41.875286899,-87.67649739,"(41.875286899, -87.67649739)"
13317430,JG552692,12/23/2023 10:43:00 PM,002XX W GARFIELD BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,CTA STATION,false,false,0935,009,20,37,04B,1175647,1868500,2023,12/21/2024 03:40:46 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)"
13320144,JG555783,12/23/2023 02:14:00 PM,034XX N LAKE SHORE DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA BUS STOP,false,false,1925,019,46,6,14,1172295,1923771,2023,12/21/2024 03:40:46 PM,41.946275797,-87.642098091,"(41.946275797, -87.642098091)"
13316939,JG552170,12/23/2023 01:22:00 PM,004XX S CLINTON ST,2022,NARCOTICS,POSSESS - COCAINE,CTA STATION,true,false,0121,001,34,28,18,1172799,1898209,2023,12/21/2024 03:40:46 PM,41.876121224,-87.641003973,"(41.876121224, -87.641003973)"
13317032,JG552129,12/23/2023 12:34:00 PM,001XX W 35TH ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0915,009,11,34,08B,1175739,1881773,2023,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)"
13317532,JG552071,12/23/2023 12:25:00 PM,051XX W DIVISION ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,2533,025,37,25,08B,1141561,1907501,2023,12/21/2024 03:40:46 PM,41.902253774,-87.755470224,"(41.902253774, -87.755470224)"
13316773,JG551967,12/23/2023 10:30:00 AM,003XX W JACKSON BLVD,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0122,001,42,32,08B,1174273,1898942,2023,12/21/2024 03:40:46 PM,41.878099868,-87.635570127,"(41.878099868, -87.635570127)"
13320734,JG555815,12/23/2023 12:50:00 AM,002XX S CANAL ST,0810,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,0121,001,34,28,06,1173178,1899198,2023,12/21/2024 03:40:46 PM,41.878826707,-87.639583077,"(41.878826707, -87.639583077)"
13316724,JG551870,12/22/2023 09:03:00 PM,005XX S KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,CTA TRAIN,false,false,1134,011,24,27,03,1155124,1897322,2023,12/21/2024 03:40:46 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
13316179,JG551238,12/22/2023 06:45:00 PM,014XX W 63RD ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,0713,007,16,67,14,1167663,1862966,2023,12/21/2024 03:40:46 PM,41.779523001,-87.660874346,"(41.779523001, -87.660874346)"
13316117,JG551087,12/22/2023 04:50:00 PM,033XX W BELMONT AVE,0460,BATTERY,SIMPLE,CTA STATION,false,false,1412,014,35,21,08B,1153353,1921084,2023,12/21/2024 03:40:46 PM,41.939300539,-87.711794487,"(41.939300539, -87.711794487)"
13316230,JG550981,12/22/2023 02:05:00 PM,077XX N HASKINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,false,false,2422,024,49,1,14,1163173,1951318,2023,12/21/2024 03:40:46 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)"
13316038,JG550549,12/22/2023 09:59:00 AM,024XX N ASHLAND AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,1931,019,32,7,08B,1165266,1916100,2023,12/21/2024 03:40:46 PM,41.925378803,-87.668153074,"(41.925378803, -87.668153074)"
13315968,JG550547,12/22/2023 09:59:00 AM,024XX N ASHLAND AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,1931,019,32,7,08B,1165266,1916100,2023,12/21/2024 03:40:46 PM,41.925378803,-87.668153074,"(41.925378803, -87.668153074)"
13315825,JG550705,12/22/2023 06:50:00 AM,001XX W LAKE ST,0460,BATTERY,SIMPLE,CTA STATION,false,false,0122,001,42,32,08B,1175401,1901736,2023,12/21/2024 03:40:46 PM,41.885741529,-87.631344503,"(41.885741529, -87.631344503)"
13316362,JG550316,12/22/2023 06:15:00 AM,067XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,CTA BUS STOP,false,false,0332,003,5,43,08A,1188025,1860797,2023,12/21/2024 03:40:46 PM,41.773109884,-87.586294711,"(41.773109884, -87.586294711)"
13315068,JG549833,12/21/2023 04:59:00 PM,020XX E 87TH ST,5009,OTHER OFFENSE,VIOLATION OF SMOKING BAN,CTA BUS STOP,true,false,0412,004,8,45,26,1191120,1847687,2023,12/21/2024 03:40:46 PM,41.737060596,-87.575372796,"(41.737060596, -87.575372796)"
13314990,JG549696,12/21/2023 03:30:00 PM,023XX E 71ST ST,0880,THEFT,PURSE-SNATCHING,CTA BUS,false,false,0334,003,5,43,06,1193212,1858277,2023,12/21/2024 03:40:46 PM,41.766069609,-87.567363069,"(41.766069609, -87.567363069)"
13314995,JG549642,12/21/2023 03:06:00 PM,001XX N LA SALLE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA TRAIN,true,false,0122,001,42,32,18,1175104,1901640,2023,12/21/2024 03:40:46 PM,41.885484761,-87.632438015,"(41.885484761, -87.632438015)"
13314901,JG549613,12/21/2023 02:22:00 PM,001XX W CERMAK RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,true,false,0914,009,11,34,11,1175616,1889758,2023,12/21/2024 03:40:46 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
13315081,JG549575,12/21/2023 12:25:00 PM,087XX S JEFFERY BLVD,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0412,004,8,48,06,1191030,1847518,2023,12/21/2024 03:40:46 PM,41.736599019,-87.575707974,"(41.736599019, -87.575707974)"
13314705,JG549244,12/21/2023 09:50:00 AM,004XX S HALSTED ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA TRAIN,true,false,1232,012,34,28,18,1171119,1898086,2023,12/21/2024 03:40:46 PM,41.875820724,-87.647175913,"(41.875820724, -87.647175913)"
13315517,JG549047,12/21/2023 05:25:00 AM,019XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,CTA BUS,false,false,1022,010,24,29,08A,1155336,1890248,2023,12/21/2024 03:40:46 PM,41.854644023,-87.705335936,"(41.854644023, -87.705335936)"
13315078,JG549771,12/21/2023 05:00:00 AM,100XX W BALMORAL AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1650,016,41,76,06,1108491,1934242,2023,12/21/2024 03:40:46 PM,41.976182125,-87.876421145,"(41.976182125, -87.876421145)"
13314410,JG548969,12/21/2023 12:23:00 AM,049XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,true,true,1623,016,45,11,08B,1139431,1932207,2023,12/21/2024 03:40:46 PM,41.97008868,-87.762690091,"(41.97008868, -87.762690091)"
13314373,JG548917,12/20/2023 09:46:00 PM,009XX W ADDISON ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,true,false,1923,019,44,6,08B,1169188,1924102,2023,12/21/2024 03:40:46 PM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)"
13315816,JG550755,12/20/2023 07:30:00 PM,008XX N STATE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,1832,018,42,8,06,1176223,1905805,2023,12/21/2024 03:40:46 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
13314320,JG548768,12/20/2023 06:55:00 PM,087XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,true,false,0412,004,8,48,08B,1188437,1847433,2023,12/21/2024 03:40:46 PM,41.736428017,-87.58521044,"(41.736428017, -87.58521044)"
13314275,JG548753,12/20/2023 05:50:00 PM,048XX W MADISON ST,0551,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER FIREARM,CTA BUS,true,false,1533,015,28,25,04A,1144224,1899588,2023,12/21/2024 03:40:46 PM,41.880489945,-87.745887499,"(41.880489945, -87.745887499)"
13314053,JG548541,12/20/2023 04:03:00 PM,001XX W LAKE ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA STATION,true,false,0122,001,42,32,18,1175301,1901735,2023,12/21/2024 03:40:46 PM,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
13313480,JG547844,12/20/2023 03:05:00 AM,008XX N ASHLAND AVE,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,false,false,1213,012,1,24,04B,1165579,1905565,2023,12/21/2024 03:40:46 PM,41.896463408,-87.66730356,"(41.896463408, -87.66730356)"
13316431,JG551544,12/20/2023 12:00:00 AM,075XX N PAULINA ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA TRAIN,false,false,2422,024,49,1,11,,,2023,12/20/2024 03:40:51 PM,,,
13313478,JG547777,12/19/2023 11:17:00 PM,002XX W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PARKING LOT / GARAGE / OTHER PROPERTY,true,false,0623,006,17,44,14,,,2023,12/20/2024 03:40:51 PM,,,
13313139,JG547607,12/19/2023 05:30:00 PM,052XX W LAKE ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,1523,015,37,25,03,,,2023,12/20/2024 03:40:51 PM,,,
13312954,JG547359,12/19/2023 03:33:00 PM,002XX W GARFIELD BLVD,0560,ASSAULT,SIMPLE,CTA STATION,false,false,0935,009,20,37,08A,,,2023,12/20/2024 03:40:51 PM,,,
